Hand Type,Q Check/Call,Q Bet/Raise,Fold Prob,Check/Call Prob,Bet/Raise Prob,Expected Frequency,Highest Density Frequency
K2o,0.3451263904571533,1.0466437339782715,0.43445196747779846,0.4041079580783844,0.16144005954265594,0.4544099271297455,0.27734923362731934
74o,0.3450804054737091,1.0128488540649414,0.43656685948371887,0.39985933899879456,0.16357380151748657,0.4522606134414673,0.27303481101989746
75o,0.3449266254901886,0.9941253066062927,0.4407765567302704,0.3978031873703003,0.16142027080059052,0.4510354697704315,0.265642911195755
53o,0.3447381258010864,0.9817320704460144,0.4255574643611908,0.4082021713256836,0.1662404090166092,0.454120010137558,0.27891573309898376
53s,0.34432053565979004,0.9792025685310364,0.4259554147720337,0.40819451212882996,0.16585010290145874,0.4538189172744751,0.2772514820098877
75s,0.34390273690223694,0.9923388361930847,0.4411499500274658,0.3978962302207947,0.16095378994941711,0.4508005678653717,0.2648576498031616
74s,0.34377333521842957,1.010343313217163,0.43698927760124207,0.3999951183795929,0.16301560401916504,0.4519479274749756,0.27171429991722107
A4o,0.34322407841682434,0.9837074875831604,0.43521782755851746,0.3985666334629059,0.16621552407741547,0.45317211747169495,0.27723073959350586
K2s,0.34306594729423523,1.0438159704208374,0.43502283096313477,0.4039134681224823,0.16106370091438293,0.45420870184898376,0.27667295932769775
96o,0.34272968769073486,0.9893867373466492,0.42617568373680115,0.4097515642642975,0.16407273709774017,0.45211586356163025,0.27475160360336304
92s,0.3423251807689667,1.0126152038574219,0.4283897280693054,0.41070112586021423,0.16090917587280273,0.45328977704048157,0.26777082681655884
Q2o,0.34202513098716736,1.0372620820999146,0.430101603269577,0.4073561131954193,0.16254229843616486,0.45042863488197327,0.2544836103916168
96s,0.3413275182247162,0.986840546131134,0.42690354585647583,0.4093746840953827,0.1637217104434967,0.4518904387950897,0.2737918198108673
J3o,0.34109437465667725,1.00814950466156,0.42900267243385315,0.40305790305137634,0.16793937981128693,0.45345091819763184,0.2790464460849762
A4s,0.3409520983695984,0.9808344841003418,0.43622642755508423,0.3979356586933136,0.16583789885044098,0.4528716802597046,0.2758125066757202
J3s,0.3405908942222595,1.0060160160064697,0.43005597591400146,0.4025684595108032,0.16737554967403412,0.4533206522464752,0.27881667017936707
QTo,0.34054139256477356,0.9799291491508484,0.4394949674606323,0.3998572826385498,0.16064773499965668,0.44982317090034485,0.25960782170295715
QTs,0.33919504284858704,0.9770522117614746,0.4402030408382416,0.39951291680336,0.16028402745723724,0.4494527280330658,0.25817981362342834
Q2s,0.33904194831848145,1.0348639488220215,0.43071168661117554,0.40708306431770325,0.16220520436763763,0.4501694440841675,0.25357934832572937
JTo,0.3377094268798828,0.973440408706665,0.43889644742012024,0.39671745896339417,0.1643861085176468,0.4521450996398926,0.2753065824508667
JTs,0.33675676584243774,0.9704167246818542,0.4394281804561615,0.39650648832321167,0.16406536102294922,0.45206332206726074,0.27541905641555786
A5o,0.33610692620277405,0.9489636421203613,0.4393071234226227,0.39455071091651917,0.16614215075969696,0.45116469264030457,0.26712843775749207
J7o,0.334425687789917,0.9890891909599304,0.4403804540634155,0.39448603987693787,0.1651334911584854,0.4523070156574249,0.2726095914840698
Q6o,0.33432304859161377,0.9911270141601562,0.4293900430202484,0.40535297989845276,0.16525696218013763,0.4498778283596039,0.2642225921154022
A8o,0.3342849016189575,0.9423566460609436,0.4372149705886841,0.3994426429271698,0.1633424311876297,0.45228055119514465,0.2759810984134674
A5s,0.3336412310600281,0.9460186958312988,0.4402696192264557,0.39406177401542664,0.16566863656044006,0.4509028494358063,0.26574358344078064
63o,0.33353516459465027,0.9925617575645447,0.4239111840724945,0.4125782251358032,0.16351063549518585,0.45361676812171936,0.2740801274776459
J7s,0.33346864581108093,0.9863231778144836,0.4410374164581299,0.39460909366607666,0.16435346007347107,0.4522196054458618,0.2726280391216278
63s,0.3328842520713806,0.9900655746459961,0.4242732524871826,0.41258785128593445,0.16313886642456055,0.4533257484436035,0.27246788144111633
Q6s,0.33279314637184143,0.9882999062538147,0.43024134635925293,0.40471503138542175,0.16504360735416412,0.44957518577575684,0.2628055512905121
A8s,0.33277398347854614,0.9395560622215271,0.4381640553474426,0.399084210395813,0.1627516746520996,0.4521673023700714,0.27535280585289
K4o,0.3325720727443695,1.0078961849212646,0.43600523471832275,0.4023202657699585,0.16167454421520233,0.45429205894470215,0.2844729423522949
K4s,0.33117496967315674,1.004873275756836,0.4367230534553528,0.4018978774547577,0.16137906908988953,0.4539637267589569,0.28327909111976624
J6o,0.3308979868888855,0.9884806275367737,0.4292978048324585,0.40136662125587463,0.1693355292081833,0.45235005021095276,0.2815839946269989
52o,0.3303906321525574,0.9992222785949707,0.42625054717063904,0.4091130793094635,0.16463631391525269,0.4535177946090698,0.2719247043132782
J6s,0.33026984333992004,0.9856568574905396,0.4302554726600647,0.40054237842559814,0.16920213401317596,0.4520922005176544,0.28041553497314453
K5o,0.32984426617622375,0.9754657745361328,0.44162940979003906,0.3973187506198883,0.16105180978775024,0.4524260461330414,0.2739388942718506
94o,0.32874006032943726,0.979699432849884,0.4283539354801178,0.41058477759361267,0.16106130182743073,0.4532919228076935,0.2762809097766876
43o,0.32872453331947327,0.997162401676178,0.4271674156188965,0.4041834771633148,0.1686490774154663,0.45290565490722656,0.2717326581478119
95o,0.3285827338695526,0.958773672580719,0.4325230121612549,0.4076458215713501,0.1598311811685562,0.45138928294181824,0.26603934168815613
43s,0.3281436860561371,0.9940598011016846,0.42783844470977783,0.40376171469688416,0.168399840593338,0.4526132047176361,0.27014195919036865
K5s,0.3279224932193756,0.9722964763641357,0.4423168897628784,0.3969738483428955,0.1607092022895813,0.452194482088089,0.2730863690376282
52s,0.3271290063858032,0.9952318072319031,0.42652541399002075,0.40891191363334656,0.1645626574754715,0.45295199751853943,0.26949548721313477
94s,0.3271275758743286,0.9771913290023804,0.42884379625320435,0.4105348587036133,0.16062134504318237,0.4528826177120209,0.2742582857608795
83o,0.326562762260437,1.0275262594223022,0.42714083194732666,0.4097261428833008,0.16313301026821136,0.45158442854881287,0.2668461203575134
83s,0.3265472650527954,1.0256903171539307,0.42788463830947876,0.40946489572525024,0.1626504361629486,0.45147618651390076,0.2665007412433624
95s,0.32634299993515015,0.9558413028717041,0.4332728981971741,0.4073415994644165,0.15938547253608704,0.45106086134910583,0.26432377099990845
T3s,0.3250594735145569,1.006311297416687,0.4321805238723755,0.40528568625450134,0.16253377497196198,0.45397135615348816,0.2783565819263458
T3o,0.3246592581272125,1.0076932907104492,0.43182429671287537,0.40541061758995056,0.16276514530181885,0.4541187286376953,0.27906617522239685
T7s,0.3244968056678772,1.0057986974716187,0.4428630471229553,0.39674389362335205,0.16039307415485382,0.4528716504573822,0.27396777272224426
T7o,0.3244541883468628,1.0072680711746216,0.44227394461631775,0.3971451222896576,0.16058100759983063,0.45303618907928467,0.2741018533706665
87o,0.32393184304237366,1.0174778699874878,0.4382614195346832,0.40079590678215027,0.1609427034854889,0.4513982832431793,0.2649982273578644
Q5o,0.32386156916618347,0.9646714329719543,0.43775200843811035,0.40045419335365295,0.16179370880126953,0.4496276378631592,0.25972995162010193
62o,0.3236736059188843,0.9879797101020813,0.42623409628868103,0.41158971190452576,0.1621761918067932,0.4543776214122772,0.2703735828399658
Q4o,0.32349327206611633,0.991763174533844,0.43485698103904724,0.40274009108543396,0.16240298748016357,0.4504592716693878,0.26467275619506836
87s,0.3233059346675873,1.0150092840194702,0.438571572303772,0.4013206660747528,0.16010771691799164,0.4513634741306305,0.2651914060115814
33,0.32299190759658813,1.0173746347427368,0.42721661925315857,0.40438905358314514,0.1683943122625351,0.4513589143753052,0.2697857618331909
62s,0.32274484634399414,0.9853193163871765,0.4267943203449249,0.4112823009490967,0.16192340850830078,0.4542022943496704,0.2698277235031128
Q5s,0.321931391954422,0.961859405040741,0.43861502408981323,0.39998409152030945,0.16140086948871613,0.4493538439273834,0.2583833634853363
Q4s,0.3216730058193207,0.9889874458312988,0.4357087016105652,0.4021839499473572,0.16210731863975525,0.4501846730709076,0.263543039560318
32o,0.32056379318237305,1.0361977815628052,0.4325341284275055,0.40010789036750793,0.16735799610614777,0.4527985751628876,0.2668680250644684
TT,0.3199431598186493,0.9919817447662354,0.44222989678382874,0.39820030331611633,0.15956978499889374,0.4520927667617798,0.2748779058456421
66,0.3195846378803253,0.9919587969779968,0.4276714026927948,0.40904903411865234,0.16327951848506927,0.4534655511379242,0.2821947932243347
32s,0.31909871101379395,1.033117413520813,0.4328923225402832,0.4001026451587677,0.16700497269630432,0.4525580108165741,0.2655569612979889
J2o,0.3190351128578186,1.016255259513855,0.4326353073120117,0.4013010561466217,0.16606365144252777,0.4532698094844818,0.27412018179893494
T9o,0.3188079297542572,0.9579694867134094,0.4428539276123047,0.4007750451564789,0.15637104213237762,0.45103511214256287,0.271257609128952
T9s,0.31807002425193787,0.9546063542366028,0.44331562519073486,0.4003913998603821,0.15629298985004425,0.45106661319732666,0.27173566818237305
J2s,0.31706613302230835,1.0137958526611328,0.4333558976650238,0.4009343087673187,0.16570977866649628,0.45310544967651367,0.27350103855133057
55,0.31330370903015137,0.9495181441307068,0.4362293481826782,0.40198564529418945,0.16178499162197113,0.45308101177215576,0.2788880169391632
42o,0.31301724910736084,1.015710473060608,0.4299376904964447,0.40369001030921936,0.16637231409549713,0.4528353214263916,0.265380859375
64o,0.31271716952323914,0.9740940928459167,0.4279143512248993,0.4089532792568207,0.16313236951828003,0.45437994599342346,0.28119996190071106
54o,0.3125564157962799,0.9760804176330566,0.4302290678024292,0.4051986634731293,0.16457228362560272,0.4547119438648224,0.28797224164009094
86o,0.3121710419654846,1.0198839902877808,0.4283512830734253,0.4068129062652588,0.16483576595783234,0.4501132667064667,0.26659753918647766
64s,0.31173011660575867,0.9713804721832275,0.42850321531295776,0.4087539315223694,0.16274289786815643,0.454181045293808,0.28025832772254944
86s,0.3115561306476593,1.017130970954895,0.4293508231639862,0.40613773465156555,0.16451145708560944,0.45006248354911804,0.2661965489387512
54s,0.3109627962112427,0.9727485179901123,0.4312303066253662,0.4045446813106537,0.1642250120639801,0.4544394016265869,0.2867527902126312
T2o,0.3105642795562744,1.0201855897903442,0.4355742931365967,0.4023338854312897,0.16209183633327484,0.45431599020957947,0.2764977514743805
T2s,0.3101252317428589,1.018577218055725,0.43652841448783875,0.40133512020111084,0.16213643550872803,0.4541718661785126,0.27602076530456543
42s,0.3100161850452423,1.0113682746887207,0.43058353662490845,0.4031388759613037,0.16627758741378784,0.4523671567440033,0.2631255090236664
T6s,0.3098342716693878,0.9891533851623535,0.4331677258014679,0.40182340145111084,0.16500888764858246,0.45343002676963806,0.2842276096343994
T6o,0.3095090091228485,0.9910516142845154,0.43262365460395813,0.4019363820552826,0.16543999314308167,0.4534703493118286,0.2841794192790985
J4o,0.3092893064022064,0.9870207905769348,0.43449723720550537,0.3987520635128021,0.1667507141828537,0.45370936393737793,0.2845676839351654
98o,0.3089333176612854,0.9462782740592957,0.4332505762577057,0.40838733315467834,0.15836206078529358,0.45380815863609314,0.284399151802063
J4s,0.3080592453479767,0.984123170375824,0.43554022908210754,0.3981008231639862,0.16635888814926147,0.45359373092651367,0.28396570682525635
98s,0.30792465806007385,0.9444274306297302,0.4338921904563904,0.4083007872104645,0.15780700743198395,0.453568696975708,0.2829941511154175
82o,0.3068917989730835,1.0353924036026,0.4313763678073883,0.4062769114971161,0.1623467206954956,0.4522666037082672,0.2658284604549408
J5o,0.3058830201625824,0.9498811364173889,0.4391506016254425,0.3956451714038849,0.1652042418718338,0.4523690640926361,0.2767721116542816
82s,0.3056093454360962,1.0323259830474854,0.43217965960502625,0.40583547949790955,0.16198492050170898,0.452190637588501,0.26565250754356384
Q8o,0.30530020594596863,0.9500367045402527,0.4346422851085663,0.4055578410625458,0.15979991853237152,0.4520988166332245,0.27205246686935425
Q8s,0.3044946789741516,0.947541356086731,0.4354872703552246,0.40515339374542236,0.15935933589935303,0.4519311487674713,0.2713514268398285
J5s,0.30430868268013,0.9467794299125671,0.44002315402030945,0.39511609077453613,0.1648607850074768,0.4522268772125244,0.2759253978729248
J8o,0.30423349142074585,0.9467346668243408,0.4348825514316559,0.40121912956237793,0.1638982892036438,0.453075647354126,0.2803855240345001
22,0.30363595485687256,1.0111147165298462,0.4282718598842621,0.40621885657310486,0.16550929844379425,0.45347073674201965,0.27254781126976013
J8s,0.3035408854484558,0.9441459774971008,0.4357250928878784,0.4006306827068329,0.1636441946029663,0.45293012261390686,0.2798554599285126
65o,0.3020118772983551,0.9388790130615234,0.4338643252849579,0.4049137532711029,0.16122198104858398,0.45334967970848083,0.2738535702228546
88,0.3017978072166443,0.991755485534668,0.43262889981269836,0.40819159150123596,0.15917950868606567,0.4490472078323364,0.2538396120071411
65s,0.30073997378349304,0.9361148476600647,0.4345909655094147,0.4047729969024658,0.1606360673904419,0.4533213675022125,0.27379095554351807
T4s,0.298512727022171,0.987707257270813,0.4363599419593811,0.40073931217193604,0.16290080547332764,0.4548657238483429,0.28729161620140076
T4o,0.2985076904296875,0.9894654750823975,0.4355429708957672,0.4013216495513916,0.16313536465168,0.4548569917678833,0.2872318923473358
84o,0.2954496741294861,1.004715085029602,0.43131574988365173,0.4049983024597168,0.1636859029531479,0.45201706886291504,0.272678017616272
84s,0.29457443952560425,1.0021958351135254,0.4318944215774536,0.4049471616744995,0.1631583869457245,0.4518519341945648,0.27218618988990784
T5o,0.29430627822875977,0.964245617389679,0.4409017860889435,0.39790332317352295,0.16119486093521118,0.45330414175987244,0.27824971079826355
T5s,0.2941018342971802,0.962043046951294,0.4416905641555786,0.39721906185150146,0.16109038889408112,0.45332035422325134,0.27858832478523254
44,0.2914849817752838,0.9869713187217712,0.43092474341392517,0.4023393392562866,0.1667359322309494,0.45392099022865295,0.2830261290073395
85o,0.28967949748039246,0.974287211894989,0.43713831901550293,0.40151306986808777,0.1613486409187317,0.4510287344455719,0.26624998450279236
85s,0.2883254885673523,0.9715009331703186,0.43823471665382385,0.40090057253837585,0.1608647257089615,0.4509176015853882,0.26579833030700684
T8s,0.2775729298591614,0.9480171799659729,0.4391562044620514,0.4025477170944214,0.15829607844352722,0.45277345180511475,0.27807489037513733
T8o,0.2774544060230255,0.9494442939758301,0.43855610489845276,0.40274500846862793,0.15869887173175812,0.452869176864624,0.27828675508499146
