Hand Type,Q Check/Call,Q Bet/Raise,Fold Prob,Check/Call Prob,Bet/Raise Prob,Expected Frequency,Highest Density Frequency
83o,0.042091790586709976,1.4140299558639526,0.34813979268074036,0.41394269466400146,0.23791749775409698,0.42478135228157043,0.10512560606002808
83s,0.04148416966199875,1.4139702320098877,0.3487589359283447,0.41339918971061707,0.2378419041633606,0.4246666431427002,0.10468745976686478
AA,0.04122508317232132,1.4309650659561157,0.33088207244873047,0.42956915497779846,0.2395487278699875,0.4180888831615448,0.08890926092863083
A4o,0.03945291414856911,1.3135305643081665,0.3454286754131317,0.42274975776672363,0.23182158172130585,0.423689603805542,0.10119352489709854
88,0.03925399109721184,1.4435548782348633,0.3410559594631195,0.42041465640068054,0.23852944374084473,0.42276355624198914,0.10896291583776474
A4s,0.038034357130527496,1.3133602142333984,0.34499096870422363,0.42301473021507263,0.23199431598186493,0.42352113127708435,0.10158213973045349
Q3o,0.037605464458465576,1.3450607061386108,0.34806665778160095,0.41639983654022217,0.23553353548049927,0.42442917823791504,0.10483444482088089
Q3s,0.03710802644491196,1.3448461294174194,0.3478311598300934,0.4165276288986206,0.23564119637012482,0.4242763817310333,0.10521485656499863
T3o,0.03667116537690163,1.3512353897094727,0.34973224997520447,0.4104607105255127,0.23980700969696045,0.4249938428401947,0.1029319167137146
AKo,0.036598045378923416,1.4285980463027954,0.33560052514076233,0.43198809027671814,0.23241138458251953,0.4212336540222168,0.09042403101921082
77,0.036389824002981186,1.3791393041610718,0.34936800599098206,0.4158518314361572,0.23478008806705475,0.4210130274295807,0.09283164888620377
74o,0.03590744733810425,1.3009809255599976,0.35593804717063904,0.4083791971206665,0.23568274080753326,0.4276649057865143,0.12055780738592148
T3s,0.035834282636642456,1.3523658514022827,0.35016560554504395,0.4099329710006714,0.2399013787508011,0.42474088072776794,0.10224295407533646
AKs,0.035007789731025696,1.4283941984176636,0.335879921913147,0.4313625693321228,0.2327575385570526,0.42088159918785095,0.09103921800851822
74s,0.034884266555309296,1.3016793727874756,0.3559638261795044,0.408297061920166,0.2357390820980072,0.4273192584514618,0.11991573125123978
T9o,0.03458603844046593,1.4043688774108887,0.34849628806114197,0.42058873176574707,0.23091500997543335,0.42263200879096985,0.09640327841043472
A5o,0.03445328027009964,1.318560004234314,0.3418188989162445,0.4234078824520111,0.23477323353290558,0.42253175377845764,0.09948904067277908
A9o,0.03386131301522255,1.398126244544983,0.33933234214782715,0.42570817470550537,0.23495949804782867,0.42044827342033386,0.08728363364934921
J3o,0.03345425799489021,1.3500572443008423,0.351215124130249,0.4125838279724121,0.23620104789733887,0.42559266090393066,0.10621491074562073
J3s,0.033151693642139435,1.3501148223876953,0.35104578733444214,0.4125683605670929,0.23638585209846497,0.4252878725528717,0.10579695552587509
A5s,0.033024728298187256,1.318065881729126,0.3418937027454376,0.42286986112594604,0.23523643612861633,0.42250755429267883,0.09993347525596619
T9s,0.03271866589784622,1.4057952165603638,0.3486570417881012,0.42043817043304443,0.23090481758117676,0.42263245582580566,0.096453957259655
K6o,0.032449156045913696,1.4084129333496094,0.3467952311038971,0.4192981421947479,0.23390662670135498,0.419978529214859,0.0915355458855629
A9s,0.03209640085697174,1.3973594903945923,0.33925333619117737,0.42561233043670654,0.2351343333721161,0.4202757179737091,0.08803096413612366
64o,0.032061267644166946,1.294329047203064,0.3550465404987335,0.41383397579193115,0.23111949861049652,0.4249764382839203,0.11066857725381851
75o,0.03200855851173401,1.3131340742111206,0.35368481278419495,0.40986168384552,0.23645348846912384,0.42585399746894836,0.11507854610681534
K6s,0.03160171955823898,1.4088135957717896,0.3470168113708496,0.4188607633113861,0.23412245512008667,0.4198019206523895,0.09134551882743835
75s,0.03145848959684372,1.3140523433685303,0.3536580204963684,0.4098222255706787,0.23651976883411407,0.42560720443725586,0.11470001190900803
64s,0.03083052858710289,1.2948188781738281,0.3553115129470825,0.41340380907058716,0.23128463327884674,0.4248594343662262,0.11041259765625
AQo,0.030825955793261528,1.3946529626846313,0.33404767513275146,0.42962202429771423,0.2363302856683731,0.4191446006298065,0.09237302094697952
AQs,0.03046218305826187,1.395424723625183,0.3343571722507477,0.4290194511413574,0.2366233468055725,0.41887032985687256,0.09214881807565689
53o,0.02852283976972103,1.2670542001724243,0.3507562577724457,0.4131949841976166,0.23604880273342133,0.42714187502861023,0.11680794507265091
93o,0.028381166979670525,1.328419804573059,0.3428541421890259,0.4171069860458374,0.24003882706165314,0.423223614692688,0.10771358013153076
65o,0.027875574305653572,1.3035959005355835,0.3550962209701538,0.41255179047584534,0.23235197365283966,0.42326033115386963,0.10377796739339828
53s,0.02785046584904194,1.2677843570709229,0.35076525807380676,0.41283905506134033,0.2363956719636917,0.4266345798969269,0.11586352437734604
93s,0.027694590389728546,1.328136682510376,0.3431028723716736,0.416754812002182,0.2401423156261444,0.4230058491230011,0.10721959918737411
65s,0.02690344676375389,1.3040130138397217,0.35513368248939514,0.4123859703540802,0.23248037695884705,0.4232194721698761,0.10390308499336243
43o,0.02630763314664364,1.281488299369812,0.3457268476486206,0.42322245240211487,0.23105072975158691,0.42613211274147034,0.11065342277288437
QQ,0.026285452768206596,1.3976902961730957,0.337431401014328,0.42744192481040955,0.23512662947177887,0.41978827118873596,0.09491157531738281
Q7o,0.026283547282218933,1.3857389688491821,0.3491092026233673,0.4206943213939667,0.23019647598266602,0.4196505546569824,0.08662097901105881
87o,0.026209741830825806,1.4248391389846802,0.35185399651527405,0.4153653085231781,0.23278065025806427,0.420227974653244,0.08440747112035751
J7o,0.026179665699601173,1.3847068548202515,0.35084185004234314,0.4165218770503998,0.23263628780841827,0.42043498158454895,0.08761242777109146
ATo,0.0258465763181448,1.371085286140442,0.339359849691391,0.4297650158405304,0.23087507486343384,0.41906818747520447,0.08513590693473816
43s,0.02559184841811657,1.2821437120437622,0.3462347686290741,0.4224366247653961,0.2313285917043686,0.42591404914855957,0.11045336723327637
87s,0.025440968573093414,1.4253277778625488,0.3528463840484619,0.4140368700027466,0.23311679065227509,0.4197472333908081,0.083626389503479
J7s,0.025305651128292084,1.384941577911377,0.35164114832878113,0.4153645634651184,0.23299428820610046,0.4200146496295929,0.08678394556045532
Q7s,0.02514231950044632,1.385867714881897,0.34944552183151245,0.41980159282684326,0.2307528257369995,0.41943585872650146,0.08681055158376694
ATs,0.02406003139913082,1.3716429471969604,0.33938127756118774,0.42927148938179016,0.23134726285934448,0.41913041472435,0.08567207306623459
A8o,0.02340921200811863,1.380764126777649,0.3419837951660156,0.42314934730529785,0.23486685752868652,0.4216850697994232,0.09464773535728455
T7o,0.023196987807750702,1.3727174997329712,0.35295653343200684,0.41309118270874023,0.23395226895809174,0.42105939984321594,0.08654531836509705
55,0.022289136424660683,1.268044352531433,0.35180988907814026,0.4125872850418091,0.2356027513742447,0.4237615168094635,0.11278996616601944
84o,0.022186310961842537,1.3692439794540405,0.3525543510913849,0.41164764761924744,0.23579800128936768,0.42423152923583984,0.10858052968978882
Q4o,0.022075429558753967,1.3212132453918457,0.3520972728729248,0.4164567291736603,0.2314460128545761,0.4244917333126068,0.10838552564382553
A8s,0.02175569161772728,1.3801884651184082,0.34201720356941223,0.42268744111061096,0.23529532551765442,0.42144468426704407,0.09503114223480225
Q9o,0.021648460999131203,1.3827285766601562,0.34604644775390625,0.42311689257621765,0.2308366745710373,0.4213748276233673,0.09277497977018356
T7s,0.020968040451407433,1.373817801475525,0.35363733768463135,0.4120630621910095,0.23429957032203674,0.4209110736846924,0.08613628149032593
J4o,0.020857954397797585,1.3211933374404907,0.35411345958709717,0.41270706057548523,0.2331794649362564,0.4242260456085205,0.10755082964897156
Q4s,0.02084539458155632,1.3209925889968872,0.35184332728385925,0.4164501428604126,0.23170652985572815,0.42433932423591614,0.10842099040746689
84s,0.020741337910294533,1.3695346117019653,0.3529108166694641,0.4111456573009491,0.23594355583190918,0.42404690384864807,0.10800597816705704
KJo,0.020226113498210907,1.4110780954360962,0.3435281813144684,0.42532017827033997,0.23115162551403046,0.4224487245082855,0.09302962571382523
Q9s,0.020191451534628868,1.3821347951889038,0.3463839292526245,0.4221316874027252,0.23148441314697266,0.4212348163127899,0.093067467212677
Q5o,0.01999206654727459,1.3378878831863403,0.3478468954563141,0.41880884766578674,0.23334424197673798,0.4235421121120453,0.10483092814683914
KJs,0.019967401400208473,1.4115281105041504,0.34338217973709106,0.4252108335494995,0.2314070165157318,0.42215538024902344,0.0933038517832756
J9o,0.019746704027056694,1.386825680732727,0.3475247323513031,0.4190393388271332,0.2334360033273697,0.4218503534793854,0.09426569938659668
J4s,0.01968972571194172,1.3214282989501953,0.35370635986328125,0.4129256010055542,0.23336803913116455,0.4240517318248749,0.1073785051703453
J5o,0.019572630524635315,1.3317128419876099,0.3485138416290283,0.415620893239975,0.2358652800321579,0.42274320125579834,0.10296055674552917
A6o,0.019472120329737663,1.3524513244628906,0.34063807129859924,0.42362627387046814,0.23573563992977142,0.4192500114440918,0.08819855004549026
Q5s,0.018850933760404587,1.337631106376648,0.3477839231491089,0.41856056451797485,0.23365548253059387,0.42349064350128174,0.10492951422929764
J9s,0.018779629841446877,1.3873085975646973,0.34748375415802,0.4189213514328003,0.23359490931034088,0.4215732514858246,0.09409311413764954
T4o,0.018774842843413353,1.3107877969741821,0.35394883155822754,0.4075758755207062,0.2384752780199051,0.42481955885887146,0.10717165470123291
J5s,0.018533945083618164,1.3318909406661987,0.34858497977256775,0.4152257740497589,0.23618927597999573,0.4225764572620392,0.10249444842338562
99,0.018479807302355766,1.4076346158981323,0.33708760142326355,0.42726898193359375,0.2356434315443039,0.419840544462204,0.09836206585168839
A6s,0.018450256437063217,1.3527464866638184,0.3407224416732788,0.42317524552345276,0.23610231280326843,0.41904139518737793,0.0883246436715126
54o,0.01755172200500965,1.2397942543029785,0.35716569423675537,0.410569429397583,0.2322649210691452,0.42593899369239807,0.11734648793935776
T4s,0.01685573346912861,1.3128129243850708,0.35396552085876465,0.407534122467041,0.23850038647651672,0.4245128631591797,0.10609748214483261
54s,0.0163723211735487,1.2406641244888306,0.3572564423084259,0.41015130281448364,0.23259222507476807,0.425528883934021,0.11644234508275986
44,0.01569814793765545,1.2587252855300903,0.3507819175720215,0.41754427552223206,0.23167377710342407,0.42389726638793945,0.11272501945495605
76o,0.014817171730101109,1.3436673879623413,0.3513619005680084,0.4145839214324951,0.23405413329601288,0.4211980104446411,0.09146436303853989
TT,0.014219424687325954,1.3996868133544922,0.3468182384967804,0.4187448024749756,0.23443694412708282,0.42116567492485046,0.09147947281599045
85o,0.013709229417145252,1.3651841878890991,0.35095223784446716,0.4112977981567383,0.23774994909763336,0.4230844974517822,0.1020166352391243
76s,0.013583643361926079,1.3443899154663086,0.3510560691356659,0.4143677353858948,0.23457622528076172,0.42094531655311584,0.0910988375544548
97o,0.013392514549195766,1.3699026107788086,0.3467818796634674,0.4182532727718353,0.23496480286121368,0.41911497712135315,0.08695345371961594
97s,0.013266729190945625,1.370027780532837,0.34686484932899475,0.4177226126194,0.23541249334812164,0.4187246263027191,0.08692273497581482
94o,0.012619997374713421,1.2920019626617432,0.34859833121299744,0.414715051651001,0.23668663203716278,0.42455148696899414,0.1151462271809578
T5o,0.012592687271535397,1.3145101070404053,0.3526323735713959,0.40768948197364807,0.23967818915843964,0.4238782227039337,0.1036536917090416
85s,0.01253466121852398,1.3656132221221924,0.35124465823173523,0.4107700288295746,0.23798534274101257,0.42298784852027893,0.10124459117650986
66,0.012289606034755707,1.3185091018676758,0.3446224629878998,0.42147037386894226,0.23390720784664154,0.4201759397983551,0.09750352054834366
94s,0.01106308400630951,1.2919600009918213,0.34876763820648193,0.4143805503845215,0.2368517816066742,0.42434370517730713,0.1148742213845253
T5s,0.010904829949140549,1.3161451816558838,0.3531266450881958,0.4074482321739197,0.23942512273788452,0.42375651001930237,0.10301925987005234
T8o,0.010084317065775394,1.417211890220642,0.34897080063819885,0.41695284843444824,0.23407630622386932,0.4236598014831543,0.10414645820856094
T8s,0.008801417425274849,1.4171230792999268,0.3498303294181824,0.4161275029182434,0.2340421825647354,0.4236019551753998,0.10406326502561569
QTo,0.0044044614769518375,1.3698898553848267,0.34763503074645996,0.42312419414520264,0.22924073040485382,0.4206176698207855,0.09235385060310364
95o,0.0038769233506172895,1.2968331575393677,0.3478882312774658,0.4144476354122162,0.2376641035079956,0.42336905002593994,0.10881415754556656
86o,0.0031191285233944654,1.41986882686615,0.34804317355155945,0.41562166810035706,0.2363351583480835,0.42107954621315,0.09240997582674026
QTs,0.00272483192384243,1.3697234392166138,0.34784364700317383,0.42256826162338257,0.2295880913734436,0.42069658637046814,0.09313151240348816
95s,0.0023900121450424194,1.296781301498413,0.347908616065979,0.4141443967819214,0.23794697225093842,0.4231337606906891,0.10849074274301529
86s,0.0020492766052484512,1.4197516441345215,0.3482886850833893,0.4150616526603699,0.23664961755275726,0.42099714279174805,0.091977559030056
Q8o,0.00196373020298779,1.3732763528823853,0.34736743569374084,0.419948011636734,0.23268453776836395,0.4226277768611908,0.10181773453950882
Q6o,0.0017927344888448715,1.347525954246521,0.3480958044528961,0.4190880358219147,0.2328161746263504,0.41970404982566833,0.09295593947172165
T6o,0.001681991503573954,1.362801194190979,0.349680095911026,0.41352736949920654,0.2367924600839615,0.4209862947463989,0.09251870959997177
J8o,0.0015410799533128738,1.4029003381729126,0.3470468819141388,0.41782984137535095,0.23512327671051025,0.4234997034072876,0.10532870143651962
AJo,0.001498519442975521,1.3537184000015259,0.3373589813709259,0.4286372661590576,0.23400376737117767,0.42171168327331543,0.09547015279531479
JTo,0.0014662916073575616,1.3840163946151733,0.3478834629058838,0.4208466112613678,0.2312699407339096,0.4213254749774933,0.09299049526453018
Q6s,0.0007249824702739716,1.3478537797927856,0.3477984666824341,0.4188874363899231,0.23331411182880402,0.41941675543785095,0.0926743671298027
AJs,0.0006620604544878006,1.3541617393493652,0.3373112678527832,0.4286322295665741,0.2340565025806427,0.4214191138744354,0.09574723988771439
Q8s,0.0005497336387634277,1.372992992401123,0.3475017249584198,0.41933342814445496,0.23316483199596405,0.42245402932167053,0.10156910866498947
J8s,0.00035576894879341125,1.4027475118637085,0.3469364047050476,0.41784733533859253,0.23521628975868225,0.4233318269252777,0.10470607131719589
JTs,0.0002584494650363922,1.3838943243026733,0.34779977798461914,0.42048078775405884,0.23171940445899963,0.4212869703769684,0.09298121184110641
T6s,0.00021058134734630585,1.3645820617675781,0.35009506344795227,0.41308748722076416,0.2368173897266388,0.4207814633846283,0.092349112033844
J6o,-0.004922127816826105,1.3691338300704956,0.3509911000728607,0.414072185754776,0.2349366694688797,0.42031624913215637,0.09034696221351624
J6s,-0.005785828456282616,1.3694732189178467,0.3514692783355713,0.41322651505470276,0.23530419170856476,0.420027494430542,0.08989941328763962
QJo,-0.008630458265542984,1.362697958946228,0.34244659543037415,0.42623236775398254,0.2313210368156433,0.4224383533000946,0.0999564528465271
QJs,-0.009491261094808578,1.363149642944336,0.34224453568458557,0.4259045124053955,0.23185093700885773,0.42209598422050476,0.10006093233823776
JJ,-0.009689225815236568,1.3805667161941528,0.342521995306015,0.42303088307380676,0.23444713652133942,0.42233172059059143,0.09801346063613892
96o,-0.012908395379781723,1.3575167655944824,0.3449079096317291,0.4173060357570648,0.23778609931468964,0.42045173048973083,0.09620829671621323
98o,-0.013133067637681961,1.3868865966796875,0.3439057171344757,0.4197430908679962,0.23635117709636688,0.4222011864185333,0.1060064360499382
96s,-0.014144979417324066,1.3575986623764038,0.34526464343070984,0.4166143536567688,0.23812103271484375,0.4203239977359772,0.09605741500854492
98s,-0.014523306861519814,1.386718511581421,0.34393110871315,0.4192560315132141,0.23681282997131348,0.42194366455078125,0.10551098734140396
