Hand Type,Q Check/Call,Q Bet/Raise,Fold Prob,Check/Call Prob,Bet/Raise Prob,Expected Frequency,Highest Density Frequency
K7o,0.059044305235147476,0.7345104217529297,0.25031447410583496,0.5608751773834229,0.1888103485107422,0.42012354731559753,0.09879550337791443
K7s,0.05879708752036095,0.7350142002105713,0.24998271465301514,0.5602782368659973,0.18973904848098755,0.42016100883483887,0.09893563389778137
73o,0.05780363455414772,0.6514567732810974,0.2579059302806854,0.5504290461540222,0.19166500866413116,0.4258919656276703,0.11692171543836594
QTo,0.05737568810582161,0.7167928218841553,0.25535160303115845,0.5650402903556824,0.17960815131664276,0.421517014503479,0.10508548468351364
74o,0.05705510079860687,0.6517285704612732,0.25389865040779114,0.5621678233146667,0.18393348157405853,0.4239387512207031,0.11332877725362778
73s,0.05698539316654205,0.652147650718689,0.2579827308654785,0.5501869320869446,0.19183030724525452,0.4257489740848541,0.11579815298318863
74s,0.05696730688214302,0.6528864502906799,0.25393128395080566,0.5617212653160095,0.18434745073318481,0.4237290918827057,0.11215892434120178
QTs,0.05666963383555412,0.7178562879562378,0.25513219833374023,0.5650929808616638,0.17977479100227356,0.421482652425766,0.10424641519784927
JTo,0.056220103055238724,0.7167618870735168,0.2553580105304718,0.5627844333648682,0.18185751140117645,0.42204681038856506,0.10566085577011108
A2s,0.05613689497113228,0.7493994832038879,0.24548637866973877,0.5692883729934692,0.1852252334356308,0.41870132088661194,0.09580263495445251
A2o,0.05518784001469612,0.7490336894989014,0.24528689682483673,0.5697090029716492,0.1850041300058365,0.4186863899230957,0.09567916393280029
94o,0.05517374351620674,0.6997089982032776,0.25081977248191833,0.5642361044883728,0.18494410812854767,0.4238676130771637,0.11201617866754532
94s,0.05507531389594078,0.6999379992485046,0.2510196566581726,0.5637208223342896,0.18525952100753784,0.42390093207359314,0.11156091094017029
Q2s,0.05498213693499565,0.7207890748977661,0.2474602609872818,0.5711538791656494,0.18138588964939117,0.4192946255207062,0.0996759757399559
JTs,0.05497005581855774,0.717543363571167,0.2549721896648407,0.5629042983055115,0.18212348222732544,0.422048956155777,0.10565290600061417
A7s,0.05470871925354004,0.7487450838088989,0.24928727746009827,0.5628268122673035,0.18788596987724304,0.420014351606369,0.09672177582979202
A7o,0.05428941920399666,0.7485837936401367,0.24948376417160034,0.5632131695747375,0.1873030662536621,0.4200332462787628,0.09651798009872437
Q2o,0.05405674874782562,0.7205770611763,0.24714098870754242,0.5716497302055359,0.18120932579040527,0.4193398058414459,0.09950578212738037
Q7s,0.054050013422966,0.7113103270530701,0.25257667899131775,0.5644627809524536,0.18296052515506744,0.4211852550506592,0.10212460905313492
Q7o,0.054013628512620926,0.7106940150260925,0.25261855125427246,0.5649314522743225,0.18245001137256622,0.42124903202056885,0.1024465262889862
77,0.053712520748376846,0.6682668328285217,0.25700145959854126,0.557994544506073,0.18500401079654694,0.4211186468601227,0.10167817026376724
93o,0.05345260724425316,0.6987281441688538,0.2559933364391327,0.5517844557762146,0.19222219288349152,0.4258933961391449,0.11923826485872269
J2s,0.05343009531497955,0.7187312841415405,0.2465623915195465,0.5694901943206787,0.18394742906093597,0.41909512877464294,0.09603612869977951
95s,0.05323219671845436,0.7164434194564819,0.2497539222240448,0.5664095878601074,0.1838364601135254,0.4234839975833893,0.11035504192113876
93s,0.053163982927799225,0.6993063688278198,0.2563380300998688,0.5512101054191589,0.19245189428329468,0.4259761869907379,0.1189807876944542
95o,0.052930980920791626,0.7160720825195312,0.24959969520568848,0.5668888092041016,0.18351149559020996,0.42347252368927,0.11075868457555771
J2o,0.05287995934486389,0.7186949849128723,0.24686169624328613,0.5693615674972534,0.18377675116062164,0.4191322326660156,0.09622368216514587
82s,0.05217248573899269,0.7022154331207275,0.25160443782806396,0.5582601428031921,0.1901354044675827,0.42012229561805725,0.10226986557245255
82o,0.05216648057103157,0.7014281749725342,0.25176262855529785,0.5585892200469971,0.1896481066942215,0.4202558100223541,0.10322678089141846
TT,0.051534876227378845,0.7048959732055664,0.2591288387775421,0.5623382925987244,0.17853285372257233,0.42372867465019226,0.11105489730834961
K4o,0.05048099160194397,0.7290846705436707,0.2484288066625595,0.5663199424743652,0.18525119125843048,0.42307281494140625,0.11015471071004868
62s,0.05037926882505417,0.6989415287971497,0.24297162890434265,0.5693738460540771,0.1876544952392578,0.4202238619327545,0.10047397017478943
62o,0.04988693818449974,0.6985769271850586,0.24306100606918335,0.5694204568862915,0.18751855194568634,0.42044517397880554,0.10188227891921997
K8o,0.049825504422187805,0.7358345985412598,0.25423184037208557,0.5536025166511536,0.1921655684709549,0.42682766914367676,0.12727202475070953
J7o,0.04919713735580444,0.7063218951225281,0.25336307287216187,0.5627690553665161,0.18386788666248322,0.42117130756378174,0.10075774043798447
A8o,0.04904710873961449,0.7434759736061096,0.25441718101501465,0.5535758137702942,0.19200700521469116,0.42518606781959534,0.11634039133787155
K8s,0.04898383468389511,0.736226499080658,0.25396275520324707,0.5535252690315247,0.19251197576522827,0.4265848696231842,0.12557506561279297
K4s,0.04884225130081177,0.729264497756958,0.24846678972244263,0.5658832788467407,0.18564990162849426,0.42302921414375305,0.10921064764261246
K5o,0.048740144819021225,0.7376053333282471,0.24665838479995728,0.5694766044616699,0.183865025639534,0.4224835932254791,0.11125992983579636
Q5o,0.04870303347706795,0.7102310061454773,0.24764090776443481,0.5746782422065735,0.17768090963363647,0.4232114255428314,0.11124566942453384
75o,0.04850445315241814,0.6639580130577087,0.25331076979637146,0.5640009045600891,0.18268828094005585,0.42266687750816345,0.1090935468673706
75s,0.04847266525030136,0.6650530099868774,0.2533209025859833,0.5636645555496216,0.18301451206207275,0.4225507080554962,0.10837265849113464
A8s,0.04843365028500557,0.7438482046127319,0.25417083501815796,0.5534263253211975,0.19240280985832214,0.42495301365852356,0.11497661471366882
Q4o,0.04837167263031006,0.700303852558136,0.24892622232437134,0.5728523135185242,0.1782214194536209,0.42443203926086426,0.11500143259763718
J7s,0.04832635819911957,0.707033634185791,0.253079891204834,0.5624643564224243,0.1844557821750641,0.42115506529808044,0.1005263701081276
Q5s,0.04813581705093384,0.7105714678764343,0.24780386686325073,0.573996901512146,0.17819926142692566,0.42322787642478943,0.11102604866027832
T2s,0.04768321290612221,0.6973525285720825,0.250699520111084,0.5667549967765808,0.18254543840885162,0.42078807950019836,0.0987669825553894
Q3o,0.04755290970206261,0.7033817172050476,0.25547999143600464,0.5589284896850586,0.18559153378009796,0.42659446597099304,0.12712877988815308
K5s,0.04749753698706627,0.7378278970718384,0.24668148159980774,0.5691226124763489,0.18419596552848816,0.4223612844944,0.11083006858825684
Q4s,0.04736916348338127,0.7006603479385376,0.24902793765068054,0.5722557902336121,0.1787162721157074,0.42436957359313965,0.11433998495340347
98s,0.04714727774262428,0.7216804623603821,0.2555767893791199,0.555176317691803,0.18924696743488312,0.4243849515914917,0.11462011933326721
98o,0.047145161777734756,0.721210241317749,0.255921870470047,0.5549994707107544,0.18907861411571503,0.4245729148387909,0.11568576097488403
T2o,0.04660120978951454,0.6961545348167419,0.25079643726348877,0.5666473507881165,0.18255621194839478,0.4210876226425171,0.09988254308700562
Q3s,0.046408362686634064,0.7039639949798584,0.25546151399612427,0.558716356754303,0.18582211434841156,0.42648711800575256,0.12602244317531586
76o,0.045937854796648026,0.6950599551200867,0.2553281784057617,0.5557829737663269,0.18888883292675018,0.42280182242393494,0.1152692437171936
76s,0.04473340883851051,0.6961826086044312,0.2550455331802368,0.5556814670562744,0.18927305936813354,0.4225562810897827,0.11432775110006332
A5o,0.044698771089315414,0.7427371144294739,0.24599166214466095,0.5721380114555359,0.18187032639980316,0.42127951979637146,0.10299655050039291
32o,0.044569775462150574,0.6753631234169006,0.2445443868637085,0.5700502991676331,0.18540537357330322,0.4188658893108368,0.08128084987401962
32s,0.04440272971987724,0.6758342385292053,0.24508970975875854,0.5694350004196167,0.18547528982162476,0.41863974928855896,0.08005496859550476
T7s,0.044395577162504196,0.6922931671142578,0.2576395869255066,0.5606982707977295,0.18166212737560272,0.4218485653400421,0.09981554746627808
A4o,0.04421379044651985,0.7307853698730469,0.24849045276641846,0.5691988468170166,0.18231070041656494,0.42261090874671936,0.10637775808572769
T7o,0.04410286620259285,0.6908343434333801,0.25800105929374695,0.5609251856803894,0.18107371032238007,0.42173871397972107,0.09974589943885803
A5s,0.04404623061418533,0.74295574426651,0.24611297249794006,0.5716602206230164,0.18222680687904358,0.42105039954185486,0.10220014303922653
88,0.043838780373334885,0.7027122974395752,0.2590879201889038,0.5496302843093872,0.19128181040287018,0.42824018001556396,0.12770889699459076
A4s,0.04316071793437004,0.7311415672302246,0.2484041303396225,0.5688395500183105,0.182756245136261,0.42252859473228455,0.10599758476018906
42s,0.043086159974336624,0.6659902930259705,0.24661535024642944,0.5674580931663513,0.18592651188373566,0.4186056852340698,0.08463212102651596
K3o,0.04291704669594765,0.7367241978645325,0.2540803849697113,0.5530000925064087,0.1929195076227188,0.42568668723106384,0.11706551909446716
96s,0.04273643344640732,0.7296395301818848,0.25278255343437195,0.556512176990509,0.1907052844762802,0.424114465713501,0.11892178654670715
96o,0.04257151484489441,0.7293432354927063,0.2531801462173462,0.5565652251243591,0.19025470316410065,0.42411699891090393,0.11907178163528442
42o,0.0423024445772171,0.6663153171539307,0.2462524026632309,0.5680802464485168,0.18566732108592987,0.41872796416282654,0.08572029322385788
K6o,0.04157538339495659,0.7465235590934753,0.2501102387905121,0.5579625964164734,0.19192714989185333,0.42391499876976013,0.12106915563344955
K3s,0.04152423515915871,0.7373977303504944,0.25405028462409973,0.5529359579086304,0.19301378726959229,0.425525039434433,0.11553225666284561
J8o,0.04129991680383682,0.716865062713623,0.2563515901565552,0.5538449883460999,0.18980348110198975,0.42701780796051025,0.1232943907380104
Q8o,0.04084514454007149,0.7190912365913391,0.25615620613098145,0.5585732460021973,0.18527059257030487,0.4246879518032074,0.11900300532579422
Q8s,0.04042487591505051,0.7194958329200745,0.2558397948741913,0.558340847492218,0.1858193576335907,0.4246586263179779,0.11832492798566818
A6o,0.040318697690963745,0.7492005825042725,0.25065794587135315,0.5586652159690857,0.19067685306072235,0.4235949218273163,0.11681222915649414
J8s,0.040313512086868286,0.7171945571899414,0.25593888759613037,0.5538285374641418,0.19023263454437256,0.42691850662231445,0.12202129513025284
A3o,0.04025841876864433,0.7371308207511902,0.25481387972831726,0.5552200675010681,0.1899660974740982,0.425345778465271,0.11983862519264221
K6s,0.040135521441698074,0.7470874786376953,0.2495587021112442,0.5578277111053467,0.1926136314868927,0.423742413520813,0.12031074613332748
87o,0.039899732917547226,0.6917257308959961,0.25759878754615784,0.5538727641105652,0.18852847814559937,0.4209401309490204,0.10372507572174072
A6s,0.03959174081683159,0.7498087882995605,0.2504238188266754,0.5584019422531128,0.19117425382137299,0.4233771860599518,0.11574497073888779
A3s,0.039310965687036514,0.7379655241966248,0.2546537518501282,0.5552559494972229,0.19009025394916534,0.4252220094203949,0.118805892765522
87s,0.03918592631816864,0.692702054977417,0.257122278213501,0.553932249546051,0.1889454573392868,0.42087385058403015,0.10344669222831726
84o,0.03885986655950546,0.6911020278930664,0.25581371784210205,0.5580267906188965,0.18615950644016266,0.42455706000328064,0.11461809277534485
Q6o,0.03858524188399315,0.7287637591362,0.2538926899433136,0.5616419911384583,0.18446527421474457,0.4246915876865387,0.12295973300933838
J5o,0.03838120400905609,0.716874897480011,0.2491864114999771,0.5717018842697144,0.17911170423030853,0.42309415340423584,0.10988622903823853
Q6s,0.0378577895462513,0.729482114315033,0.25352832674980164,0.5615247488021851,0.1849469542503357,0.42452946305274963,0.12209119647741318
83o,0.03765939176082611,0.6893089413642883,0.25847747921943665,0.5483741760253906,0.19314832985401154,0.42660418152809143,0.11681565642356873
84s,0.037430595606565475,0.6917145848274231,0.255742609500885,0.5577390789985657,0.18651831150054932,0.4246719777584076,0.11425261944532394
J5s,0.037269581109285355,0.7166988253593445,0.24899233877658844,0.57145756483078,0.17955009639263153,0.4229713976383209,0.10901208966970444
T8o,0.03704119846224785,0.7044388651847839,0.2592986822128296,0.5555127263069153,0.18518860638141632,0.4261111319065094,0.11658450216054916
83s,0.0362822525203228,0.6901720762252808,0.25850075483322144,0.5482017993927002,0.19329746067523956,0.42671212553977966,0.11653653532266617
J3o,0.035991352051496506,0.7007813453674316,0.2556731402873993,0.5561370253562927,0.18818990886211395,0.42566922307014465,0.11392604559659958
T8s,0.035544607788324356,0.7055488228797913,0.25914615392684937,0.5553296208381653,0.18552421033382416,0.4260656535625458,0.11602183431386948
J4o,0.03540007397532463,0.7058272361755371,0.24951326847076416,0.5705193281173706,0.17996741831302643,0.4232736825942993,0.10941068083047867
T4o,0.03503842651844025,0.6833295226097107,0.2559143006801605,0.5646902918815613,0.1793954223394394,0.42587146162986755,0.11290953308343887
J3s,0.03492752090096474,0.701369047164917,0.2555069327354431,0.5561621189117432,0.1883309781551361,0.4256855547428131,0.11313757300376892
T3o,0.03456870838999748,0.6766996383666992,0.25980064272880554,0.5535100698471069,0.18668924272060394,0.4275359809398651,0.11547877639532089
T4s,0.03411789610981941,0.6842533349990845,0.25588470697402954,0.5640052556991577,0.18010997772216797,0.4259739816188812,0.11286484450101852
J4s,0.0339667908847332,0.705868124961853,0.24917693436145782,0.5704162120819092,0.1804068386554718,0.42325854301452637,0.10876383632421494
64o,0.03335154429078102,0.6845853924751282,0.24698664247989655,0.5691757798194885,0.18383759260177612,0.42505764961242676,0.11299464106559753
T3s,0.03329145908355713,0.6779246926307678,0.25960758328437805,0.5533528327941895,0.1870395839214325,0.42753520607948303,0.11534806340932846
64s,0.03273436427116394,0.6839182376861572,0.2467901110649109,0.5690085887908936,0.18420130014419556,0.424900084733963,0.11177870631217957
85o,0.03242575749754906,0.7040322422981262,0.25490084290504456,0.5603278279304504,0.1847713142633438,0.4237884283065796,0.11452234536409378
T6o,0.03228788450360298,0.7152355313301086,0.2574346959590912,0.5578199028968811,0.1847454160451889,0.4253981113433838,0.11914148926734924
T6s,0.03174770995974541,0.7166279554367065,0.2571266293525696,0.5577479600906372,0.18512533605098724,0.42516598105430603,0.1186579242348671
J6o,0.031525228172540665,0.7326214909553528,0.2523707449436188,0.5612885355949402,0.18634067475795746,0.4249519109725952,0.12153748422861099
85s,0.03141244500875473,0.7045301198959351,0.2548655569553375,0.5602511763572693,0.1848832666873932,0.4237886369228363,0.11438041180372238
65o,0.030498474836349487,0.6968596577644348,0.24663132429122925,0.5718645453453064,0.18150414526462555,0.4245889484882355,0.11047937721014023
J6s,0.03040415048599243,0.7332072257995605,0.25184398889541626,0.5612760186195374,0.1868799328804016,0.4247870445251465,0.12091193348169327
65s,0.030272696167230606,0.6963666677474976,0.2466036081314087,0.5715100765228271,0.18188636004924774,0.42449402809143066,0.10945381969213486
63o,0.030193323269486427,0.6864117980003357,0.25122907757759094,0.5581967830657959,0.19057412445545197,0.4267677068710327,0.11968215554952621
T5o,0.029789432883262634,0.6991755366325378,0.2554375231266022,0.5667737126350403,0.17778868973255157,0.4248690903186798,0.11086230725049973
63s,0.029549796134233475,0.6861318945884705,0.2511717975139618,0.5579299926757812,0.19089825451374054,0.42664894461631775,0.11912256479263306
T5s,0.029332052916288376,0.7000965476036072,0.2555568218231201,0.5664757490158081,0.17796747386455536,0.42485931515693665,0.1105632409453392
52s,0.029071427881717682,0.6784216165542603,0.24794764816761017,0.5690077543258667,0.18304455280303955,0.4183824360370636,0.09425979107618332
52o,0.028256505727767944,0.6784977316856384,0.24747635424137115,0.5694965720176697,0.18302708864212036,0.41865888237953186,0.0958351269364357
44,0.028236404061317444,0.6640287041664124,0.24853932857513428,0.570487380027771,0.18097330629825592,0.42348527908325195,0.10132963210344315
86o,0.02714192308485508,0.7154785990715027,0.2574995160102844,0.551859438419342,0.19064106047153473,0.42491117119789124,0.1241820827126503
22,0.026027707383036613,0.6762601733207703,0.2441963404417038,0.5719714164733887,0.18383222818374634,0.4172755181789398,0.08035043627023697
86s,0.025898844003677368,0.7161737680435181,0.25702643394470215,0.552056074142456,0.1909174919128418,0.4249371588230133,0.12428929656744003
43o,0.025206713005900383,0.6484053730964661,0.2553151845932007,0.5559085011482239,0.18877635896205902,0.42663493752479553,0.10587042570114136
43s,0.024226738139986992,0.6481229066848755,0.25556036829948425,0.5555799007415771,0.18885967135429382,0.4264596998691559,0.10461834818124771
53o,0.02376873977482319,0.6538820266723633,0.25573089718818665,0.5562645792961121,0.1880045086145401,0.42776957154273987,0.11858129501342773
54o,0.023756390437483788,0.6680176854133606,0.2502843141555786,0.5690028071403503,0.18071292340755463,0.4246257245540619,0.11341867595911026
55,0.02344106324017048,0.6847977638244629,0.2491106241941452,0.5721384882926941,0.1787508726119995,0.42424526810646057,0.11395875364542007
54s,0.02326580509543419,0.6678485870361328,0.2504991888999939,0.5684173107147217,0.18108350038528442,0.4244731664657593,0.11189765483140945
66,0.023206226527690887,0.7347002625465393,0.2479107826948166,0.5688055753707886,0.18328367173671722,0.42413386702537537,0.12053283303976059
33,0.022985970601439476,0.6763237118721008,0.25154760479927063,0.5635815262794495,0.1848708540201187,0.42583250999450684,0.1035633310675621
53s,0.022673223167657852,0.6537291407585144,0.25612902641296387,0.5558673143386841,0.18800361454486847,0.4276854693889618,0.11762741208076477
