Hand Type,Q Check/Call,Q Bet/Raise,Fold Prob,Check/Call Prob,Bet/Raise Prob,Expected Frequency,Highest Density Frequency
J6s,-0.8944427371025085,0.28693124651908875,0.5794121623039246,0.246096670627594,0.17449115216732025,0.43749725818634033,0.16512049734592438
95o,-0.8944845795631409,0.32421815395355225,0.583916425704956,0.23962824046611786,0.1764553338289261,0.43930795788764954,0.18425653874874115
J6o,-0.8950545191764832,0.2859191596508026,0.5795894265174866,0.24603115022182465,0.1743793934583664,0.43759965896606445,0.1656525582075119
Q5s,-0.8953221440315247,0.31329333782196045,0.576357364654541,0.2467387318611145,0.17690393328666687,0.4391753375530243,0.18578940629959106
J7s,-0.895413339138031,0.3181401789188385,0.5700385570526123,0.24644708633422852,0.18351434171199799,0.4398055970668793,0.19043703377246857
Q5o,-0.8960726261138916,0.31239014863967896,0.576950192451477,0.24632541835308075,0.1767243891954422,0.43926095962524414,0.18658556044101715
J7o,-0.89703768491745,0.3179193437099457,0.5708574056625366,0.24563153088092804,0.18351107835769653,0.4398462772369385,0.19094257056713104
97s,-0.8987947702407837,0.33856070041656494,0.5765963196754456,0.2405359447002411,0.18286767601966858,0.4395397901535034,0.19121761620044708
97o,-0.8992903232574463,0.33721768856048584,0.577037513256073,0.24034558236598969,0.1826169490814209,0.4394649565219879,0.1911991834640503
Q2s,-0.9000787734985352,0.2604590356349945,0.5774748921394348,0.2447158396244049,0.1778092384338379,0.44275638461112976,0.2044883519411087
T6s,-0.9002808928489685,0.28131723403930664,0.5851335525512695,0.23886601626873016,0.1760004460811615,0.43552497029304504,0.15438619256019592
Q2o,-0.9007657170295715,0.2594982087612152,0.5781106948852539,0.24415238201618195,0.17773693799972534,0.442661315202713,0.2035004049539566
Q4s,-0.9013295769691467,0.30990657210350037,0.5829005837440491,0.2426590919494629,0.17444030940532684,0.4413262903690338,0.1915987730026245
Q4o,-0.9018799662590027,0.3087756931781769,0.5833709239959717,0.24227376282215118,0.17435534298419952,0.4412667751312256,0.19097857177257538
T6o,-0.9021234512329102,0.279548704624176,0.5854166746139526,0.23887909948825836,0.1757041960954666,0.4355030953884125,0.1541605144739151
Q7s,-0.9022078514099121,0.3137078881263733,0.5677689909934998,0.24832873046398163,0.1839022934436798,0.44084224104881287,0.19853542745113373
KTs,-0.9025149345397949,0.33935314416885376,0.5697115659713745,0.24983961880207062,0.18044887483119965,0.4378337860107422,0.16978539526462555
Q7o,-0.9029513001441956,0.3124624788761139,0.5682047009468079,0.24798811972141266,0.18380717933177948,0.4407534599304199,0.19841934740543365
KTo,-0.9029529094696045,0.3382135331630707,0.5700938105583191,0.2495330572128296,0.18037313222885132,0.4377654492855072,0.16948358714580536
J4s,-0.903214156627655,0.3143647313117981,0.5853099822998047,0.2407006174325943,0.1739894598722458,0.44116726517677307,0.1874346286058426
J4o,-0.9043070673942566,0.314093679189682,0.5859348773956299,0.24023784697055817,0.17382729053497314,0.4413174092769623,0.1883023977279663
J2s,-0.9046419262886047,0.2702261209487915,0.5818068981170654,0.2419300377368927,0.17626306414604187,0.4422653913497925,0.2021879106760025
J2o,-0.9058129787445068,0.27027103304862976,0.5821887254714966,0.24170100688934326,0.17611022293567657,0.4424222409725189,0.20315198600292206
T5s,-0.9059222340583801,0.3185129761695862,0.5856529474258423,0.2372613549232483,0.17708571255207062,0.43829581141471863,0.18226774036884308
J3s,-0.9075304865837097,0.3147205412387848,0.5888333320617676,0.23908670246601105,0.17207999527454376,0.44187912344932556,0.1906624585390091
T5o,-0.9082033038139343,0.3172388970851898,0.5858749151229858,0.23716773092746735,0.17695735394954681,0.43836668133735657,0.1831873506307602
96s,-0.9082167148590088,0.29781869053840637,0.5805699229240417,0.24319498240947723,0.17623509466648102,0.4358704388141632,0.15427017211914062
J3o,-0.9084329605102539,0.31412145495414734,0.5898351073265076,0.23829621076583862,0.17186866700649261,0.4421548545360565,0.191944420337677
85s,-0.9086169600486755,0.3309779763221741,0.5800048112869263,0.24511948227882385,0.17487570643424988,0.440641313791275,0.18890708684921265
Q3s,-0.9091433882713318,0.3039820194244385,0.5829419493675232,0.24299347400665283,0.17406457662582397,0.4422343671321869,0.1916697770357132
96o,-0.9091771245002747,0.29611775279045105,0.5812180638313293,0.24258224666118622,0.17619967460632324,0.43583616614341736,0.15411104261875153
43s,-0.909651517868042,0.30399543046951294,0.5875712633132935,0.2378588616847992,0.17456993460655212,0.441678524017334,0.18867374956607819
85o,-0.9096654057502747,0.3301955759525299,0.5806608200073242,0.2449401170015335,0.17439906299114227,0.44058260321617126,0.18900392949581146
Q3o,-0.9096806645393372,0.30270853638648987,0.5839414596557617,0.24213336408138275,0.17392517626285553,0.442429780960083,0.19209730625152588
86s,-0.909769594669342,0.3081492781639099,0.5790845155715942,0.24693754315376282,0.17397800087928772,0.4372765123844147,0.16013316810131073
43o,-0.9098268151283264,0.3026885390281677,0.5879736542701721,0.23745502531528473,0.17457127571105957,0.4415651857852936,0.18792898952960968
86o,-0.910362184047699,0.30684730410575867,0.5796006917953491,0.24678528308868408,0.17361398041248322,0.43721804022789,0.1604570597410202
88,-0.9104008674621582,0.3480731248855591,0.5757352709770203,0.2496323436498642,0.17463235557079315,0.438741534948349,0.17569579184055328
94s,-0.9106438159942627,0.32098156213760376,0.5890743732452393,0.23728077113628387,0.17364488542079926,0.44004306197166443,0.18258647620677948
94o,-0.9118444323539734,0.3200172781944275,0.5896462798118591,0.23698963224887848,0.17336405813694,0.4399428069591522,0.182137593626976
87s,-0.9119478464126587,0.33511537313461304,0.5717275142669678,0.24585117399692535,0.18242131173610687,0.44075533747673035,0.19573430716991425
87o,-0.9130486845970154,0.33403658866882324,0.5723598003387451,0.2456139326095581,0.18202631175518036,0.44043388962745667,0.19429583847522736
92s,-0.913547158241272,0.2886536717414856,0.5844177603721619,0.23888522386550903,0.17669706046581268,0.44185781478881836,0.19820278882980347
T4s,-0.9143019318580627,0.3086845874786377,0.5908321142196655,0.23490066826343536,0.17426715791225433,0.4394587576389313,0.18367993831634521
92o,-0.9149810671806335,0.2877223491668701,0.5846230387687683,0.2388588935136795,0.17651812732219696,0.4418330192565918,0.19814608991146088
84s,-0.9156361818313599,0.3294193744659424,0.5849106311798096,0.242500439286232,0.17258891463279724,0.4418468475341797,0.19042320549488068
T7s,-0.9158383011817932,0.322984516620636,0.5778850317001343,0.23788398504257202,0.1842309981584549,0.43900588154792786,0.1904304027557373
T4o,-0.9164820313453674,0.3074118494987488,0.5912430882453918,0.2346300333738327,0.17412690818309784,0.43955549597740173,0.18419666588306427
T3s,-0.9165880084037781,0.30726614594459534,0.5912882685661316,0.23429079353809357,0.17442092299461365,0.44024768471717834,0.18417972326278687
84o,-0.9166099429130554,0.3287084400653839,0.586029052734375,0.2419491857290268,0.172021746635437,0.4418833255767822,0.19075407087802887
T2s,-0.9169405698776245,0.26691997051239014,0.5865197777748108,0.23616629838943481,0.17731398344039917,0.4411790668964386,0.19927364587783813
T7o,-0.9174782633781433,0.3220839202404022,0.5779814124107361,0.23792827129364014,0.1840902715921402,0.4388207197189331,0.18964038789272308
42o,-0.9174957871437073,0.26234620809555054,0.5825202465057373,0.24149048328399658,0.1759893149137497,0.4430333077907562,0.20597286522388458
42s,-0.9177976846694946,0.26410919427871704,0.5819551944732666,0.24192127585411072,0.17612360417842865,0.44317519664764404,0.20721711218357086
T3o,-0.9186117649078369,0.3055213391780853,0.5922818183898926,0.23370333015918732,0.1740148514509201,0.44043421745300293,0.18453021347522736
T2o,-0.9194790720939636,0.26612865924835205,0.5870926976203918,0.23602265119552612,0.1768846958875656,0.4411129057407379,0.19923906028270721
83s,-0.9195536971092224,0.3335745334625244,0.5872955322265625,0.24128013849258423,0.17142438888549805,0.4419967234134674,0.18769429624080658
44,-0.9203174114227295,0.3139437735080719,0.5859103798866272,0.23991751670837402,0.17417210340499878,0.44073501229286194,0.18069301545619965
83o,-0.9205225110054016,0.33282703161239624,0.5883381962776184,0.2405342310667038,0.1711275428533554,0.4420386254787445,0.18806414306163788
93s,-0.9210004806518555,0.31950441002845764,0.5900739431381226,0.23726177215576172,0.17266421020030975,0.4401508569717407,0.17922943830490112
82s,-0.9219086766242981,0.28874608874320984,0.5805802941322327,0.2438252866268158,0.17559438943862915,0.4433293342590332,0.20741349458694458
93o,-0.9222447872161865,0.31837087869644165,0.5909449458122253,0.23667889833450317,0.17237617075443268,0.44021883606910706,0.17930126190185547
82o,-0.9230607151985168,0.2877947688102722,0.5812333226203918,0.24357600510120392,0.17519062757492065,0.4433278739452362,0.2073093056678772
76s,-0.9237730503082275,0.2949111759662628,0.5815061926841736,0.2428421825170517,0.17565162479877472,0.4368365705013275,0.1650637984275818
JTs,-0.9240025281906128,0.3268674910068512,0.575111985206604,0.24640560150146484,0.17848235368728638,0.43770840764045715,0.17121131718158722
76o,-0.9244835376739502,0.29333361983299255,0.5822546482086182,0.24231772124767303,0.1754276007413864,0.43683192133903503,0.1649840772151947
JTo,-0.9246677756309509,0.3260251581668854,0.5760239958763123,0.24579967558383942,0.17817635834217072,0.43781694769859314,0.1715492159128189
65o,-0.9248120784759521,0.2813272774219513,0.5843650698661804,0.24159012734889984,0.17404486238956451,0.4400939643383026,0.17974798381328583
65s,-0.9248601198196411,0.2826109528541565,0.5836215019226074,0.24199698865413666,0.17438149452209473,0.44007745385169983,0.1797204464673996
QTs,-0.9272752404212952,0.3171754777431488,0.5729445815086365,0.24824313819408417,0.17881226539611816,0.43810248374938965,0.17336507141590118
QTo,-0.9275195598602295,0.3159078061580658,0.5733042359352112,0.24781851470470428,0.17887721955776215,0.4382072985172272,0.173775777220726
64s,-0.9302396178245544,0.27736783027648926,0.5888887643814087,0.23965984582901,0.1714514046907425,0.4402430057525635,0.1755937784910202
64o,-0.9303334355354309,0.2761366069316864,0.5896204710006714,0.2393011599779129,0.17107833921909332,0.4402189552783966,0.17530161142349243
75s,-0.9304945468902588,0.331073522567749,0.5785458087921143,0.24244998395442963,0.1790042221546173,0.4404166638851166,0.1928654909133911
75o,-0.9318480491638184,0.3306926190853119,0.5796523690223694,0.2418190985918045,0.17852848768234253,0.4402305781841278,0.19150491058826447
33,-0.9332320094108582,0.3130306601524353,0.5819969773292542,0.24028010666370392,0.17772285640239716,0.44249364733695984,0.18771207332611084
22,-0.9348699450492859,0.2503165304660797,0.5778900980949402,0.24083924293518066,0.18127067387104034,0.444852352142334,0.20884840190410614
32s,-0.9361250996589661,0.27499476075172424,0.5755579471588135,0.2448781579732895,0.17956385016441345,0.4450666904449463,0.21642203629016876
32o,-0.9364386200904846,0.27375510334968567,0.5755378603935242,0.24502767622470856,0.17943449318408966,0.44488027691841125,0.21537256240844727
62s,-0.937727153301239,0.24265047907829285,0.584683895111084,0.24127739667892456,0.17403870820999146,0.4421440362930298,0.19504201412200928
62o,-0.9381175637245178,0.24118392169475555,0.5853859782218933,0.24098742008209229,0.1736265867948532,0.4421754777431488,0.19516432285308838
63s,-0.9383304119110107,0.2806316912174225,0.5904276371002197,0.23858650028705597,0.1709858924150467,0.4406363070011139,0.17339114844799042
63o,-0.938331127166748,0.2794773578643799,0.5912113785743713,0.23802967369556427,0.1707589477300644,0.4404586851596832,0.1720779538154602
74s,-0.9400829076766968,0.32159423828125,0.5848782658576965,0.23909425735473633,0.17602747678756714,0.44171342253685,0.1940164715051651
66,-0.9404487609863281,0.2776552438735962,0.5879915356636047,0.2397787719964981,0.17222969233989716,0.4369613826274872,0.1536874920129776
53s,-0.9405006170272827,0.304396390914917,0.590616762638092,0.23766829073429108,0.1717149317264557,0.4420377016067505,0.19322538375854492
53o,-0.9405760765075684,0.3034214377403259,0.591106116771698,0.2373352199792862,0.1715586632490158,0.44192615151405334,0.1926899552345276
73s,-0.9407756924629211,0.31939494609832764,0.5855133533477783,0.2388768494129181,0.1756097674369812,0.4421931207180023,0.19354499876499176
74o,-0.941762387752533,0.3211870491504669,0.5858013033866882,0.23841607570648193,0.17578263580799103,0.44154950976371765,0.19277267158031464
73o,-0.9429081082344055,0.3188936710357666,0.586477518081665,0.23807401955127716,0.17544841766357422,0.4420827329158783,0.19258491694927216
55,-0.9431250691413879,0.3209761083126068,0.5818169116973877,0.24316400289535522,0.17501914501190186,0.44041550159454346,0.18788917362689972
72s,-0.9441105723381042,0.2905701994895935,0.5808346271514893,0.24123810231685638,0.17792725563049316,0.44312453269958496,0.2072538584470749
TT,-0.9447117447853088,0.32106342911720276,0.5840493440628052,0.2378750592470169,0.1780756115913391,0.43554410338401794,0.1656886786222458
72o,-0.9448478817939758,0.2895747721195221,0.5813537836074829,0.2406514436006546,0.1779947727918625,0.4431096613407135,0.20718486607074738
54o,-0.946580171585083,0.31052330136299133,0.5872039198875427,0.2400158792734146,0.17278020083904266,0.44192004203796387,0.1932135969400406
77,-0.9466719031333923,0.34640276432037354,0.5726875066757202,0.2423444241285324,0.18496809899806976,0.44043540954589844,0.1961156576871872
54s,-0.9468933343887329,0.31146880984306335,0.5865112543106079,0.2403782606124878,0.1731104701757431,0.441920667886734,0.19319307804107666
52o,-0.949173629283905,0.2662182152271271,0.5855700373649597,0.23923827707767487,0.1751917153596878,0.4437675476074219,0.2113751322031021
52s,-0.949445366859436,0.267436683177948,0.5850299596786499,0.2398010492324829,0.1751689612865448,0.4437456429004669,0.21180219948291779
